Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng,places_visited
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/19/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",230 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/20/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",231 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/21/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",232 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/22/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",233 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/23/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",234 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/24/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",235 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/25/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",236 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/26/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",237 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/27/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",238 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/28/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",239 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/29/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",240 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,6/30/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",241 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/1/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",242 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/2/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",243 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/3/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",244 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/4/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",245 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/5/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",246 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/6/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",247 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/7/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",248 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/8/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",249 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/9/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",250 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/10/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",251 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/11/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",252 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/12/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",253 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/13/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",254 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/14/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",255 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/15/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",256 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/16/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",257 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/17/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",258 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/18/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",259 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/19/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",260 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/20/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",261 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/21/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",262 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/22/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",263 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/23/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",264 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/24/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",265 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/25/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",266 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/26/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",267 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/27/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",268 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/28/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",269 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/29/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",270 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/30/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",271 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,7/31/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",272 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,8/1/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",273 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,8/2/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",274 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
"NO.28, CHURCH STREET, FORT , GALLE

",255,8/3/2018,7.1,GALLE FORT HOTEL,Indian,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,33,5,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",275 days,48.2037451,16.3356767,"[Galle Dutch Fort,Dutch Reformed Church,Maritime Museum,National Museum Galle,Jungle Beach]"
